"band_id","age","sex","2005","2006","2007","2008","2009","2010","2011","NA","cap"
100888868,1,5,1,0,0,0,0,1,0,0,"1000010"
100888869,1,5,1,0,0,0,0,0,0,0,"1000000"
100888870,1,4,1,0,0,0,0,0,0,0,"1000000"
100888871,1,4,1,0,0,0,0,0,0,0,"1000000"
100888872,1,5,1,0,0,0,0,0,0,0,"1000000"
100888873,1,5,1,0,0,0,0,0,0,0,"1000000"
100888874,1,5,1,0,0,0,0,0,0,0,"1000000"
100888875,1,4,1,0,0,0,0,0,1,0,"1000001"
100888876,1,4,1,0,0,0,0,0,0,0,"1000000"
100888877,1,4,1,0,0,0,0,0,0,0,"1000000"
100888878,1,5,1,0,0,0,0,1,0,0,"1000010"
100888879,1,4,1,0,0,0,0,0,0,0,"1000000"
100888880,1,4,1,0,0,0,0,0,0,0,"1000000"
100888881,1,4,1,0,0,0,0,0,0,0,"1000000"
100888882,1,4,1,0,0,0,0,0,0,0,"1000000"
100888883,1,4,1,0,0,0,0,0,0,0,"1000000"
100888884,1,4,1,1,0,0,0,0,0,0,"1100000"
100888885,1,4,1,0,0,0,0,0,0,0,"1000000"
100888886,1,4,1,0,1,0,0,0,0,0,"1010000"
100888887,1,4,1,0,0,0,0,0,0,0,"1000000"
100888888,1,4,1,0,0,0,0,0,0,0,"1000000"
100888889,1,4,1,0,0,0,0,0,0,0,"1000000"
100888890,1,4,1,0,0,0,0,0,0,0,"1000000"
100888891,1,5,1,0,0,0,0,0,0,0,"1000000"
100888892,1,4,1,0,0,0,0,0,0,0,"1000000"
100888893,1,5,1,0,0,0,0,0,0,0,"1000000"
100888894,1,4,1,0,0,0,0,0,0,0,"1000000"
100888895,1,4,1,0,0,0,0,0,0,0,"1000000"
100888896,1,4,1,0,0,0,0,0,0,0,"1000000"
100888897,1,5,1,0,0,0,0,0,0,0,"1000000"
100888898,1,5,1,0,0,0,0,0,0,0,"1000000"
100888899,1,5,1,0,0,0,0,0,0,0,"1000000"
100888900,1,4,1,0,0,0,1,0,0,0,"1000100"
100888901,1,5,0,0,0,0,1,1,0,0,"0000110"
100888902,4,5,0,0,0,0,1,0,0,0,"0000100"
100888903,1,4,0,0,0,0,1,0,0,0,"0000100"
100888904,4,4,0,0,0,0,1,0,0,0,"0000100"
100888905,4,5,0,0,0,0,1,0,0,0,"0000100"
100888906,1,5,0,0,0,0,1,0,0,0,"0000100"
100888907,4,4,0,0,0,0,1,0,0,0,"0000100"
100888908,4,4,0,0,0,0,1,0,0,0,"0000100"
100888909,4,4,0,0,0,0,1,0,0,0,"0000100"
100888910,4,5,0,0,0,0,1,1,0,0,"0000110"
100888911,1,4,0,0,0,0,1,0,0,0,"0000100"
100888912,1,5,0,0,0,0,1,0,0,0,"0000100"
100888913,1,5,0,0,0,0,1,0,0,0,"0000100"
100888914,1,5,0,0,0,0,1,0,0,0,"0000100"
100888915,1,4,0,0,0,0,1,0,0,0,"0000100"
100888916,1,4,0,0,0,0,1,0,0,0,"0000100"
100888917,1,5,0,0,0,0,1,0,0,0,"0000100"
100888918,1,5,0,0,0,0,1,0,0,0,"0000100"
100888919,1,4,0,0,0,0,1,0,0,0,"0000100"
100888920,1,5,0,0,0,0,1,0,0,0,"0000100"
100888921,1,5,0,0,0,0,1,0,0,0,"0000100"
100888922,1,4,0,0,0,0,1,0,0,0,"0000100"
100888923,1,5,0,0,0,0,1,0,0,0,"0000100"
100888924,1,4,0,0,0,0,1,0,0,0,"0000100"
100888925,1,4,0,0,0,0,1,0,0,0,"0000100"
100888926,1,4,0,0,0,0,1,0,0,0,"0000100"
100888927,1,4,0,0,0,0,1,0,0,0,"0000100"
100888928,1,4,0,0,0,0,1,0,1,0,"0000101"
100888929,1,5,0,0,0,0,1,0,0,0,"0000100"
100888930,1,4,0,0,0,0,1,0,0,0,"0000100"
100888931,1,5,0,0,0,0,1,0,0,0,"0000100"
100888932,1,4,0,0,0,0,1,0,0,0,"0000100"
100888933,1,4,0,0,0,0,1,0,0,0,"0000100"
100888934,1,5,0,0,0,0,1,0,0,0,"0000100"
100888935,1,5,0,0,0,0,1,0,0,0,"0000100"
100888936,1,4,0,0,0,0,1,0,0,0,"0000100"
100888937,1,5,0,0,0,0,1,0,0,0,"0000100"
100888938,1,4,0,0,0,0,1,1,0,0,"0000110"
100888939,1,5,0,0,0,0,1,0,0,0,"0000100"
100888940,1,4,0,0,0,0,1,0,0,0,"0000100"
100888941,1,5,0,0,0,0,1,0,0,0,"0000100"
100888942,1,4,0,0,0,0,1,0,0,0,"0000100"
100888943,1,4,0,0,0,0,1,0,0,0,"0000100"
100888944,1,5,0,0,0,0,1,0,0,0,"0000100"
100888945,1,4,0,0,0,0,1,0,0,0,"0000100"
100888946,1,4,0,0,0,0,1,0,0,0,"0000100"
100888947,1,4,0,0,0,0,1,0,0,0,"0000100"
100888948,1,5,0,0,0,0,1,0,0,0,"0000100"
100888949,1,4,0,0,0,0,1,0,0,0,"0000100"
100888950,1,5,0,0,0,0,1,0,0,0,"0000100"
100888951,1,4,0,0,0,0,1,0,0,0,"0000100"
100888952,1,5,0,0,0,0,1,0,0,0,"0000100"
100888953,1,4,0,0,0,0,1,0,0,0,"0000100"
100888954,1,4,0,0,0,0,1,0,0,0,"0000100"
100888955,1,5,0,0,0,0,1,0,0,0,"0000100"
100888956,1,4,0,0,0,0,1,0,0,0,"0000100"
100888957,1,5,0,0,0,0,1,0,0,0,"0000100"
100888958,1,4,0,0,0,0,1,0,0,0,"0000100"
100888959,1,5,0,0,0,0,1,0,0,0,"0000100"
100888960,1,5,0,0,0,0,1,0,0,0,"0000100"
100888961,1,5,0,0,0,0,1,0,1,0,"0000101"
100888962,1,4,0,0,0,0,1,0,0,0,"0000100"
100888963,1,5,0,0,0,0,1,0,0,0,"0000100"
100888964,1,4,0,0,0,0,1,0,0,0,"0000100"
100888965,1,4,0,0,0,0,1,0,0,0,"0000100"
100888966,1,5,0,0,0,0,1,0,0,0,"0000100"
100888967,1,5,0,0,0,0,1,0,0,0,"0000100"
100888968,1,5,0,0,0,0,1,1,0,0,"0000110"
100888969,1,4,0,0,0,0,1,0,0,0,"0000100"
100888970,1,5,0,0,0,0,1,0,0,0,"0000100"
100888971,1,4,0,0,0,0,1,0,0,0,"0000100"
100888972,1,4,0,0,0,0,1,0,0,0,"0000100"
100888973,1,5,0,0,0,0,1,1,0,0,"0000110"
100888974,2,4,0,0,0,0,1,0,0,0,"0000100"
100888975,1,4,0,0,0,0,1,0,0,0,"0000100"
100888976,2,4,0,0,0,0,1,0,0,0,"0000100"
100888977,1,4,0,0,0,0,1,0,0,0,"0000100"
100888978,1,4,0,0,0,0,1,0,0,0,"0000100"
100888979,1,4,0,0,0,0,1,0,0,0,"0000100"
100888980,0,0,0,0,0,0,1,0,0,0,"0000100"
100888981,1,5,0,0,0,0,1,0,0,0,"0000100"
100888982,2,4,0,0,0,0,1,0,1,0,"0000101"
100888983,1,5,0,0,0,0,1,0,0,0,"0000100"
100888984,1,4,0,0,0,0,1,0,0,0,"0000100"
100888985,1,5,0,0,0,0,1,0,0,0,"0000100"
100888986,1,5,0,0,0,0,1,1,0,0,"0000110"
100888987,1,5,0,0,0,0,1,0,0,0,"0000100"
100888988,1,4,0,0,0,0,1,0,0,0,"0000100"
100888989,1,4,0,0,0,0,1,0,0,0,"0000100"
100888990,1,4,0,0,0,0,1,0,0,0,"0000100"
100888991,1,4,0,0,0,0,1,0,0,0,"0000100"
100888992,0,0,0,0,0,0,1,0,0,0,"0000100"
100888993,1,5,0,0,0,0,1,0,0,0,"0000100"
100888994,1,5,0,0,0,0,1,0,0,0,"0000100"
100888995,1,4,0,0,0,0,1,0,0,0,"0000100"
100888996,2,4,0,0,0,0,1,1,0,0,"0000110"
100888997,1,5,0,0,0,0,1,0,0,0,"0000100"
100888998,2,4,0,0,0,0,1,0,0,0,"0000100"
100888999,1,4,0,0,0,0,1,0,0,0,"0000100"
100889000,1,4,0,0,0,0,1,0,0,0,"0000100"
100889001,2,5,0,0,0,0,1,0,0,0,"0000100"
100889002,1,4,0,0,0,0,1,1,0,0,"0000110"
100889003,1,4,0,0,0,0,1,0,0,0,"0000100"
100889004,1,5,0,0,0,0,1,0,0,0,"0000100"
100889005,1,4,0,0,0,0,1,0,0,0,"0000100"
100889006,2,4,0,0,0,0,1,1,0,0,"0000110"
100889007,1,4,0,0,0,0,1,0,0,0,"0000100"
100889008,2,4,0,0,0,0,1,0,0,0,"0000100"
100889009,1,4,0,0,0,0,1,0,0,0,"0000100"
100889010,1,5,0,0,0,0,1,0,0,0,"0000100"
100889011,2,4,0,0,0,0,1,0,0,0,"0000100"
100889012,1,5,0,0,0,0,1,1,0,0,"0000110"
100889013,1,5,0,0,0,0,1,0,0,0,"0000100"
100889014,1,5,0,0,0,0,1,0,0,0,"0000100"
100889015,2,4,0,0,0,0,1,0,0,0,"0000100"
100889016,1,5,0,0,0,0,1,1,0,0,"0000110"
100889017,1,4,0,0,0,0,1,0,0,0,"0000100"
100889018,1,5,0,0,0,0,1,0,0,0,"0000100"
100889019,2,4,0,0,0,0,1,0,0,0,"0000100"
100889020,1,5,0,0,0,0,1,0,0,0,"0000100"
100889021,1,4,0,0,0,0,1,1,0,0,"0000110"
100889022,1,5,0,0,0,0,1,0,0,0,"0000100"
100889023,1,5,0,0,0,0,1,1,0,0,"0000110"
100889024,1,5,0,0,0,0,1,0,0,0,"0000100"
100889025,1,5,0,0,0,0,1,0,0,0,"0000100"
100889026,1,5,0,0,0,0,1,1,0,0,"0000110"
100889027,1,5,0,0,0,0,1,0,0,0,"0000100"
100889028,1,5,0,0,0,0,1,0,0,0,"0000100"
100889029,1,4,0,0,0,0,1,0,0,0,"0000100"
100889030,1,4,0,0,0,0,1,0,0,0,"0000100"
100889031,1,5,0,0,0,0,1,0,0,0,"0000100"
100889032,1,5,0,0,0,0,1,0,0,0,"0000100"
100889033,1,5,0,0,0,0,1,0,0,0,"0000100"
100889034,1,5,0,0,0,0,1,0,0,0,"0000100"
100889035,2,5,0,0,0,0,1,0,0,0,"0000100"
100889036,1,4,0,0,0,0,1,0,0,0,"0000100"
100889037,1,4,0,0,0,0,1,0,0,0,"0000100"
100889038,1,5,0,0,0,0,1,0,0,0,"0000100"
100889039,1,4,0,0,0,0,1,0,0,0,"0000100"
100889040,1,5,0,0,0,0,1,0,0,0,"0000100"
100889041,0,0,0,0,0,0,1,0,0,0,"0000100"
100889042,1,5,0,0,0,0,1,0,0,0,"0000100"
100889043,1,5,0,0,0,0,1,0,0,0,"0000100"
100889044,1,5,0,0,0,0,1,0,0,0,"0000100"
100889045,1,4,0,0,0,0,1,0,0,0,"0000100"
100889046,1,4,0,0,0,0,1,0,0,0,"0000100"
100889047,1,4,0,0,0,0,1,0,0,0,"0000100"
100889048,1,4,0,0,0,0,1,0,0,0,"0000100"
100889049,1,5,0,0,0,0,1,0,0,0,"0000100"
100889050,1,4,0,0,0,0,1,0,0,0,"0000100"
100889051,1,5,0,0,0,0,1,0,0,0,"0000100"
100889052,1,4,0,0,0,0,1,0,0,0,"0000100"
100889053,1,4,0,0,0,0,1,0,0,0,"0000100"
100889054,1,4,0,0,0,0,1,0,1,0,"0000101"
100889055,1,4,0,0,0,0,1,0,0,0,"0000100"
100889056,1,5,0,0,0,0,1,0,0,0,"0000100"
100889057,1,5,0,0,0,0,1,0,0,0,"0000100"
100889058,1,4,0,0,0,0,1,0,0,0,"0000100"
100889059,1,4,0,0,0,0,1,0,0,0,"0000100"
100889060,1,4,0,0,0,0,1,0,0,0,"0000100"
100889061,1,5,0,0,0,0,1,0,0,0,"0000100"
100889062,1,5,0,0,0,0,1,0,0,0,"0000100"
100889063,1,5,0,0,0,0,1,0,0,0,"0000100"
100889064,1,4,0,0,0,0,1,0,0,0,"0000100"
100889065,1,5,0,0,0,0,1,0,0,0,"0000100"
100889066,1,4,0,0,0,0,1,0,0,0,"0000100"
100889067,1,4,0,0,0,0,1,0,0,0,"0000100"
100889068,1,4,0,0,0,0,1,0,0,0,"0000100"
100889069,1,5,0,0,0,0,1,0,0,0,"0000100"
100889070,1,5,0,0,0,0,1,0,0,0,"0000100"
100889071,2,5,0,0,0,0,1,0,0,0,"0000100"
100889072,1,5,0,0,0,0,1,0,0,0,"0000100"
100889073,1,4,0,0,0,0,1,0,0,0,"0000100"
100889074,1,4,0,0,0,0,1,0,0,0,"0000100"
100889075,1,5,0,0,0,0,1,0,0,0,"0000100"
100889076,1,5,0,0,0,0,1,0,0,0,"0000100"
100889077,1,4,0,0,0,0,1,0,0,0,"0000100"
100889078,1,4,0,0,0,0,1,0,0,0,"0000100"
100889079,1,5,0,0,0,0,1,0,0,0,"0000100"
100889080,1,4,0,0,0,0,1,0,0,0,"0000100"
100889081,1,4,0,0,0,0,1,0,0,0,"0000100"
100889082,1,5,0,0,0,0,1,0,0,0,"0000100"
100889083,1,5,0,0,0,0,1,0,0,0,"0000100"
100889084,1,4,0,0,0,0,1,0,0,0,"0000100"
100889085,1,4,0,0,0,0,1,1,0,0,"0000110"
100889086,1,4,0,0,0,0,1,0,0,0,"0000100"
100889087,1,5,0,0,0,0,1,0,0,0,"0000100"
100889088,1,4,0,0,0,0,1,0,0,0,"0000100"
100889089,1,5,0,0,0,0,1,0,0,0,"0000100"
100889090,0,0,0,0,0,0,1,1,0,0,"0000110"
100889091,1,4,0,0,0,0,1,0,0,0,"0000100"
100889092,1,5,0,0,0,0,1,0,0,0,"0000100"
100889093,1,4,0,0,0,0,1,0,0,0,"0000100"
100889094,1,4,0,0,0,0,1,0,0,0,"0000100"
100889095,1,4,0,0,0,0,1,0,1,0,"0000101"
100889096,1,4,0,0,0,0,1,0,0,0,"0000100"
100889097,1,5,0,0,0,0,1,0,0,0,"0000100"
100889098,1,4,0,0,0,0,1,0,0,0,"0000100"
100889099,1,0,0,0,0,0,1,0,0,0,"0000100"
100889100,1,4,0,0,0,0,1,0,0,0,"0000100"
100889101,1,4,0,0,0,0,1,0,0,0,"0000100"
100889102,1,4,0,0,0,0,1,0,0,0,"0000100"
100889103,1,4,0,0,0,0,1,0,0,0,"0000100"
100889104,1,5,0,0,0,0,1,0,0,0,"0000100"
100889105,1,4,0,0,0,0,1,0,0,0,"0000100"
100889106,2,4,0,0,0,0,1,0,0,0,"0000100"
100889107,1,5,0,0,0,0,1,0,0,0,"0000100"
100889108,1,5,0,0,0,0,1,0,0,0,"0000100"
100889109,1,5,0,0,0,0,1,0,0,0,"0000100"
100889110,1,4,0,0,0,0,1,0,0,0,"0000100"
100889111,1,5,0,0,0,0,1,0,0,0,"0000100"
100889112,1,5,0,0,0,0,1,0,0,0,"0000100"
100889113,1,5,0,0,0,0,1,0,0,0,"0000100"
100889114,1,5,0,0,0,0,1,0,0,0,"0000100"
100889115,1,4,0,0,0,0,1,0,0,0,"0000100"
100889116,0,0,0,0,0,0,1,0,0,0,"0000100"
100889117,0,0,0,0,0,0,1,0,0,0,"0000100"
100889118,1,5,0,0,0,0,1,0,0,0,"0000100"
100889119,1,4,0,0,0,0,1,0,0,0,"0000100"
100889120,1,5,0,0,0,0,1,0,0,0,"0000100"
100889121,1,5,0,0,0,0,1,0,0,0,"0000100"
100889122,1,4,0,0,0,0,1,0,0,0,"0000100"
100889123,1,4,0,0,0,0,1,0,0,0,"0000100"
100889124,1,5,0,0,0,0,1,1,0,0,"0000110"
100889125,1,5,0,0,0,0,1,0,0,0,"0000100"
100889126,1,4,0,0,0,0,1,0,0,0,"0000100"
100889127,1,4,0,0,0,0,1,0,0,0,"0000100"
100889128,1,4,0,0,0,0,1,0,0,0,"0000100"
100889129,1,5,0,0,0,0,1,0,0,0,"0000100"
100889130,1,4,0,0,0,0,1,0,0,0,"0000100"
100889131,1,4,0,0,0,0,1,0,0,0,"0000100"
100889132,1,4,0,0,0,0,1,0,0,0,"0000100"
100889133,1,4,0,0,0,0,1,0,0,0,"0000100"
100889134,1,4,0,0,0,0,1,0,0,0,"0000100"
100889135,1,4,0,0,0,0,1,0,0,0,"0000100"
100889136,1,4,0,0,0,0,1,0,1,0,"0000101"
100889137,1,4,0,0,0,0,1,0,0,0,"0000100"
100889138,1,4,0,0,0,0,1,0,0,0,"0000100"
100889139,1,4,0,0,0,0,1,0,0,0,"0000100"
100889140,1,5,0,0,0,0,1,0,0,0,"0000100"
100889141,1,5,0,0,0,0,1,0,0,0,"0000100"
100889142,1,4,0,0,0,0,1,0,0,0,"0000100"
100889143,1,4,0,0,0,0,1,1,0,0,"0000110"
100889144,1,5,0,0,0,0,1,0,0,0,"0000100"
100889145,2,5,0,0,0,0,1,0,0,0,"0000100"
100889146,2,4,0,0,0,0,1,0,0,0,"0000100"
100889147,1,5,0,0,0,0,1,0,0,0,"0000100"
100889148,2,4,0,0,0,0,1,0,0,0,"0000100"
100889149,1,4,0,0,0,0,1,0,0,0,"0000100"
100889150,1,5,0,0,0,0,1,0,0,0,"0000100"
100889151,1,4,0,0,0,0,1,0,0,0,"0000100"
100889152,1,5,0,0,0,0,1,0,0,0,"0000100"
100889153,2,5,0,0,0,0,1,0,0,0,"0000100"
100889154,1,4,0,0,0,0,1,0,0,0,"0000100"
100889155,1,5,0,0,0,0,1,0,1,0,"0000101"
100889156,2,4,0,0,0,0,1,0,1,0,"0000101"
100889157,1,4,0,0,0,0,1,0,0,0,"0000100"
100889158,1,5,0,0,0,0,1,0,0,0,"0000100"
100889159,1,5,0,0,0,0,1,0,0,0,"0000100"
100889160,1,5,0,0,0,0,1,0,0,0,"0000100"
100889161,2,5,0,0,0,0,1,0,0,0,"0000100"
100889162,1,5,0,0,0,0,1,0,0,0,"0000100"
100889163,1,4,0,0,0,0,1,0,0,0,"0000100"
100889164,1,4,0,0,0,0,1,0,0,0,"0000100"
100889165,1,5,0,0,0,0,1,0,0,0,"0000100"
100889166,1,5,0,0,0,0,1,0,0,0,"0000100"
100889167,1,4,0,0,0,0,1,0,0,0,"0000100"
100889168,1,4,0,0,0,0,1,0,0,0,"0000100"
100889169,1,4,0,0,0,0,1,0,0,0,"0000100"
100889170,1,4,0,0,0,0,1,0,0,0,"0000100"
100889171,1,4,0,0,0,0,1,0,0,0,"0000100"
100889172,1,5,0,0,0,0,1,0,0,0,"0000100"
100889173,1,4,0,0,0,0,1,0,0,0,"0000100"
100889174,1,5,0,0,0,0,1,0,0,0,"0000100"
100889175,1,5,0,0,0,0,1,0,0,0,"0000100"
100889176,1,5,0,0,0,0,1,1,0,0,"0000110"
100889177,1,4,0,0,0,0,1,0,0,0,"0000100"
100889178,1,5,0,0,0,0,1,0,0,0,"0000100"
100889179,1,5,0,0,0,0,1,0,0,0,"0000100"
100889180,1,4,0,0,0,0,1,0,0,0,"0000100"
100889181,2,5,0,0,0,0,1,0,0,0,"0000100"
100889182,1,4,0,0,0,0,1,0,0,0,"0000100"
100889183,1,5,0,0,0,0,1,0,1,0,"0000101"
100889184,2,4,0,0,0,0,1,0,0,0,"0000100"
100889185,1,5,0,0,0,0,1,0,0,0,"0000100"
100889186,1,4,0,0,0,0,1,0,0,0,"0000100"
100889187,1,5,0,0,0,0,1,0,0,0,"0000100"
100889188,1,4,0,0,0,0,1,0,0,0,"0000100"
100889189,1,5,0,0,0,0,1,0,0,0,"0000100"
100889190,1,4,0,0,0,0,1,0,0,0,"0000100"
100889191,1,4,0,0,0,0,1,1,0,0,"0000110"
100889192,1,5,0,0,0,0,1,0,0,0,"0000100"
100889193,1,5,0,0,0,0,1,0,0,0,"0000100"
100889194,1,4,0,0,0,0,1,0,0,0,"0000100"
100889195,1,4,0,0,0,0,1,0,0,0,"0000100"
100889196,0,0,0,0,0,0,1,0,0,0,"0000100"
100889197,1,4,0,0,0,0,1,0,0,0,"0000100"
100889198,1,5,0,0,0,0,1,0,0,0,"0000100"
100889199,1,5,0,0,0,0,1,0,0,0,"0000100"
100889200,1,4,0,0,0,0,1,0,0,0,"0000100"
100889201,1,5,0,0,0,0,1,0,0,0,"0000100"
100889202,2,5,0,0,0,0,1,0,0,0,"0000100"
100889203,1,5,0,0,0,0,1,0,0,0,"0000100"
100889204,1,5,0,0,0,0,1,0,0,0,"0000100"
100889205,1,5,0,0,0,0,1,0,0,0,"0000100"
100889206,1,5,0,0,0,0,1,0,0,0,"0000100"
100889207,1,5,0,0,0,0,1,0,0,0,"0000100"
100889208,1,5,0,0,0,0,1,0,0,0,"0000100"
100889209,1,5,0,0,0,0,1,0,0,0,"0000100"
100889210,1,5,0,0,0,0,1,0,0,0,"0000100"
100889211,1,4,0,0,0,0,1,1,0,0,"0000110"
100889212,1,5,0,0,0,0,1,0,0,0,"0000100"
100889213,1,5,0,0,0,0,1,0,0,0,"0000100"
100889214,1,5,0,0,0,0,1,0,0,0,"0000100"
100889215,1,4,0,0,0,0,1,0,0,0,"0000100"
100889216,1,5,0,0,0,0,1,0,0,0,"0000100"
100889217,1,4,0,0,0,0,1,0,0,0,"0000100"
100889218,1,5,0,0,0,0,1,0,0,0,"0000100"
100889219,1,5,0,0,0,0,1,0,0,0,"0000100"
100889220,1,5,0,0,0,0,1,0,0,0,"0000100"
100889221,1,4,0,0,0,0,1,0,0,0,"0000100"
100889222,1,5,0,0,0,0,1,0,0,0,"0000100"
100889223,1,4,0,0,0,0,1,0,0,0,"0000100"
100889224,1,4,0,0,0,0,1,0,0,0,"0000100"
100889225,1,5,0,0,0,0,1,0,0,0,"0000100"
100889226,2,5,0,0,0,0,1,0,0,0,"0000100"
100889227,1,5,0,0,0,0,1,0,0,0,"0000100"
100889228,1,5,0,0,0,0,1,0,0,0,"0000100"
100889229,1,4,0,0,0,0,1,0,0,0,"0000100"
100889230,1,5,0,0,0,0,1,0,0,0,"0000100"
100889231,1,4,0,0,0,0,1,0,0,0,"0000100"
100889232,1,5,0,0,0,0,1,0,0,0,"0000100"
100889233,1,5,0,0,0,0,1,0,0,0,"0000100"
100889234,1,4,0,0,0,0,1,0,0,0,"0000100"
100889235,1,5,0,0,0,0,1,0,0,0,"0000100"
100889236,1,5,0,0,0,0,1,0,0,0,"0000100"
100889237,1,4,0,0,0,0,1,0,0,0,"0000100"
100889238,1,4,0,0,0,0,1,0,0,0,"0000100"
100889239,1,4,0,0,0,0,1,0,0,0,"0000100"
100889240,1,5,0,0,0,0,1,0,0,0,"0000100"
100889241,1,5,0,0,0,0,1,0,0,0,"0000100"
100889242,1,5,0,0,0,0,1,0,0,0,"0000100"
100889243,1,5,0,0,0,0,1,0,0,0,"0000100"
100889244,1,5,0,0,0,0,1,0,0,0,"0000100"
100889245,1,5,0,0,0,0,1,0,0,0,"0000100"
100889246,1,5,0,0,0,0,1,0,0,0,"0000100"
100889247,4,5,0,0,0,0,1,0,0,0,"0000100"
100889248,1,5,0,0,0,0,1,0,0,0,"0000100"
100889249,1,5,0,0,0,0,1,0,0,0,"0000100"
100889250,1,5,0,0,0,0,1,0,1,0,"0000101"
100889251,1,4,0,0,0,0,1,0,0,0,"0000100"
100889252,1,4,0,0,0,0,1,0,0,0,"0000100"
100889253,1,4,0,0,0,0,1,0,0,0,"0000100"
100889254,1,4,0,0,0,0,1,0,0,0,"0000100"
100889255,1,4,0,0,0,0,1,0,0,0,"0000100"
100889256,1,5,0,0,0,0,1,1,0,0,"0000110"
100889257,1,5,0,0,0,0,1,0,0,0,"0000100"
100889258,1,5,0,0,0,0,1,0,1,0,"0000101"
100889259,1,4,0,0,0,0,1,0,0,0,"0000100"
100889260,1,4,0,0,0,0,1,0,0,0,"0000100"
100889261,1,4,0,0,0,0,1,0,0,0,"0000100"
100889262,1,5,0,0,0,0,1,0,0,0,"0000100"
100889263,1,4,0,0,0,0,1,0,0,0,"0000100"
100889264,1,5,0,0,0,0,1,1,0,0,"0000110"
100889265,1,4,0,0,0,0,1,0,0,0,"0000100"
100889266,1,5,0,0,0,0,1,0,0,0,"0000100"
100889267,1,5,0,0,0,0,1,0,0,0,"0000100"
100889268,1,4,0,0,0,0,1,0,0,0,"0000100"
100889269,1,4,0,0,0,0,1,0,0,0,"0000100"
100889270,1,4,0,0,0,0,1,0,0,0,"0000100"
100889271,1,4,0,0,0,0,1,0,0,0,"0000100"
100889272,1,4,0,0,0,0,1,0,0,0,"0000100"
100889273,1,5,0,0,0,0,1,0,0,0,"0000100"
100889274,1,4,0,0,0,0,1,0,0,0,"0000100"
100889275,1,5,0,0,0,0,1,0,0,0,"0000100"
100889276,1,5,0,0,0,0,1,0,0,0,"0000100"
100889277,1,4,0,0,0,0,1,0,0,0,"0000100"
100889278,1,5,0,0,0,0,1,0,0,0,"0000100"
100889279,1,4,0,0,0,0,1,0,0,0,"0000100"
100889280,1,5,0,0,0,0,1,0,0,0,"0000100"
100889281,1,5,0,0,0,0,1,0,0,0,"0000100"
100889282,1,4,0,0,0,0,1,0,0,0,"0000100"
100889283,1,5,0,0,0,0,1,0,0,0,"0000100"
100889284,1,4,0,0,0,0,1,0,1,0,"0000101"
100889285,1,5,0,0,0,0,1,0,1,0,"0000101"
100889286,1,5,0,0,0,0,1,0,0,0,"0000100"
100889287,1,4,0,0,0,0,1,0,0,0,"0000100"
100889288,1,5,0,0,0,0,1,0,0,0,"0000100"
100889289,1,5,0,0,0,0,1,0,0,0,"0000100"
100889290,1,5,0,0,0,0,1,1,0,0,"0000110"
100889291,1,5,0,0,0,0,1,0,1,0,"0000101"
100889292,1,4,0,0,0,0,1,0,0,0,"0000100"
100889293,1,5,0,0,0,0,1,0,0,0,"0000100"
100889294,1,5,0,0,0,0,1,0,0,0,"0000100"
100889295,1,5,0,0,0,0,1,0,0,0,"0000100"
100889296,1,5,0,0,0,0,1,0,0,0,"0000100"
100889297,1,5,0,0,0,0,1,0,0,0,"0000100"
100889298,1,5,0,0,0,0,1,1,0,0,"0000110"
100889299,1,4,0,0,0,0,1,1,0,0,"0000110"
100889300,1,4,0,0,0,0,1,0,0,0,"0000100"
100889301,1,0,0,0,0,0,1,0,0,0,"0000100"
100889303,1,0,0,0,0,0,1,0,0,0,"0000100"
100889304,1,4,0,0,0,0,1,0,0,0,"0000100"
100889305,1,4,0,0,0,0,1,0,0,0,"0000100"
100889306,1,5,0,0,0,0,1,0,0,0,"0000100"
100889307,1,4,0,0,0,0,1,0,0,0,"0000100"
100889309,1,5,0,0,0,0,1,0,0,0,"0000100"
100889310,1,0,0,0,0,0,1,0,0,0,"0000100"
100889311,1,0,0,0,0,0,1,0,0,0,"0000100"
100889312,1,0,0,0,0,0,1,0,0,0,"0000100"
100889313,1,0,0,0,0,0,1,0,0,0,"0000100"
100889314,1,4,0,0,0,0,1,0,0,0,"0000100"
100889315,1,0,0,0,0,0,1,0,0,0,"0000100"
100889316,1,0,0,0,0,0,1,0,0,0,"0000100"
100889317,1,0,0,0,0,0,1,0,0,0,"0000100"
100889318,1,5,0,0,0,0,1,0,0,0,"0000100"
100889319,1,0,0,0,0,0,1,0,0,0,"0000100"
100889320,1,5,0,0,0,0,1,0,0,0,"0000100"
100889321,1,4,0,0,0,0,1,0,0,0,"0000100"
100889322,1,4,0,0,0,0,1,0,0,0,"0000100"
100889323,1,4,0,0,0,0,1,0,0,0,"0000100"
100889324,1,5,0,0,0,0,1,0,0,0,"0000100"
100889325,1,5,0,0,0,0,1,0,0,0,"0000100"
100889326,1,5,0,0,0,0,1,0,0,0,"0000100"
100889327,1,4,0,0,0,0,1,0,0,0,"0000100"
100889328,1,0,0,0,0,0,1,1,0,0,"0000110"
100889329,1,4,0,0,0,0,1,0,0,0,"0000100"
100889330,1,4,0,0,0,0,1,0,0,0,"0000100"
100889331,1,5,0,0,0,0,1,0,0,0,"0000100"
100889332,1,5,0,0,0,0,1,0,0,0,"0000100"
100889333,1,4,0,0,0,0,1,0,0,0,"0000100"
100889335,1,0,0,0,0,0,1,0,0,0,"0000100"
