B AGE CODE,B AREA CODE,B BAND SIZE CODE,B BAND STATUS CODE,B BAND TYPE CODE,B BIRD STATUS,B COMMENTS,B COORD PRECISION,B DIRECTION CODE,B EXTRA INFO CODE,B FLYWAY CODE,B HOW AGED CODE,B HOW CAPTURED,B HOW SEXED CODE,B LAT,B LAT FLOAT,B LON,B LON FLOAT,B MARKER LONG DESC,B PERMIT NUM,B REMARKS,B SEX CODE,B SPECIES ID,B SPECIES NAME,BAND ID,BANDING DATE,BANDING DAY,BANDING MONTH,BANDING YEAR,BEARING,DISTANCE,E AREA CODE,E CAPTURE TIME,E CERTIFICATE FLAG,E CERTIFICATE LANGUAGE,E COMMENTS,E COORD PRECISION,E COUNTRY CODE,E COUNTY CODE,E CREATE DATE,E CREATE MONTH,E CREATE YEAR,E DIRECTION CODE,E ENC COUNTY ORIGINAL,E FLYWAY CODE,E HOW CAPTURED,E HOW OBTAINED CODE,E LAT,E LAT FLOAT,E LOCATION DESCRIPTION,E LOCATION ID,E LON,E LON FLOAT,E MARKER LONG DESC,E PLACE NAME,E PRESENT CONDITION CODE,E REMARKS,E SPECIES ID,E SPECIES NAME,E STATE CODE,E WHO OBTAINED CODE,E WHY REPORTED CODE,ENC PERMIT,ENCOUNTER DATE,ENCOUNTER DAY,ENCOUNTER MONTH,ENCOUNTER YEAR,HSS,MIN AGE AT ENC,ORIGINAL BAND,OTHER BANDS,SAME 10 MIN BLOCK,REC_SOURCE,ENC ERROR
4,7,8,0,1,3,,10,0,0,2,,,,351,35.25,931,-93.25,,6569,,4,1720,Canada Goose,97889204,6/19/2003,19,6,2003,,0,7,,,,B#05278; C#3905,10,US,0,10/5/2005,10,2005,0,,2,,1,351,35.25,,,931,-93.25,<CLOB>,,3,,,,5,21,6,,10/1/2005,1,10,2005,3,2.33,97889204,,Y,DB,
1,7,8,0,1,3,,10,0,0,2,,,,351,35.25,931,-93.25,,6569,,5,1720,Canada Goose,97889205,6/19/2003,19,6,2003,,0,7,,Y,E,,10,US,,3/20/2006,3,2006,0,,2,,0,351,35.25,,,931,-93.25,<CLOB>,DARDANELLE,3,,,GOOSE,5,21,61,,3/20/2006,20,3,2006,3,3.75,97889205,,Y,DB,
4,7,8,0,1,3,,10,0,0,2,,,,351,35.25,931,-93.25,,6569,,5,1720,Canada Goose,97889206,6/19/2003,19,6,2003,E,9.4,7,,E,E,,10,US,115,1/23/2012,1,2012,0,115,2,,1,351,35.25,,,930,-93.08333,<CLOB>,Russellville,5,,,CANADA GOOSE,5,21,61,,1/22/2012,22,1,2012,9,8.58,97889206,,N,DB,
1,7,8,0,1,3,,10,0,0,2,,,,351,35.25,931,-93.25,,6569,,4,1720,Canada Goose,97889207,6/19/2003,19,6,2003,E,9.4,7,,Y,E,,10,US,,2/24/2006 15:41,2,2006,0,,2,,1,351,35.25,,,930,-93.08333,<CLOB>,RUSSELLVILLE,3,,,CANADA GOOSE,5,21,6,,2/1/2006,1,2,2006,3,3.67,97889207,,N,DB,
1,7,8,0,1,3,,10,0,0,2,,,,351,35.25,931,-93.25,,6569,,4,1720,Canada Goose,97889212,6/19/2003,19,6,2003,E,9.4,7,,,,B#03287; C#4103,10,US,0,10/14/2003,10,2003,0,,2,,1,351,35.25,,,930,-93.08333,<CLOB>,,3,,,,5,21,6,,10/11/2003,11,10,2003,1,1.33,97889212,,N,DB,
1,7,8,0,1,3,,10,0,0,2,,,,351,35.25,931,-93.25,,6569,,4,1720,Canada Goose,97889214,6/19/2003,19,6,2003,E,9.4,7,,,,B#03287; C#4103,10,US,0,10/14/2003,10,2003,0,,2,,1,351,35.25,,,930,-93.08333,<CLOB>,,3,,,,5,21,6,,10/11/2003,11,10,2003,1,1.33,97889214,,N,DB,
1,7,8,0,1,3,,10,0,0,2,,,,352,35.41667,935,-93.91667,,6569,,4,1720,Canada Goose,97888791,6/29/2004,29,6,2004,N,11.5,7,,Y,E,,10,US,33,12/27/2007,12,2007,0,,2,,1,353,35.58333,,,935,-93.91667,<CLOB>,MULBERRY,5,,,LARGE CANADA GOOSE,5,21,7,,12/26/2007,26,12,2007,4,4.5,97888791,,N,DB,
1,7,8,0,1,3,,10,0,0,2,,,,352,35.41667,935,-93.91667,,6569,,5,1720,Canada Goose,97888795,6/29/2004,29,6,2004,,0,7,,,,B#06017; C#0306,10,US,0,1/21/2006,1,2006,0,,2,,1,352,35.41667,,,935,-93.91667,<CLOB>,,3,,,,5,21,6,,1/14/2006,14,1,2006,2,2.58,97888795,,Y,DB,
1,7,8,0,1,3,,10,0,0,2,,,,352,35.41667,935,-93.91667,,6569,,5,1720,Canada Goose,97888796,6/29/2004,29,6,2004,N,11.5,7,,E,E,,10,US,33,9/14/2011,9,2011,0,47,2,,1,353,35.58333,PRIVATE PATURE,,935,-93.91667,<CLOB>,MULBERRY,5,,,Unknown,5,21,7,,9/2/2011,2,9,2011,8,8.25,97888796,,N,DB,
1,7,8,0,1,3,,10,0,0,2,,,,352,35.41667,935,-93.91667,,6569,,4,1720,Canada Goose,97888797,6/29/2004,29,6,2004,W,9.4,7,,,,B#05030; C#0405,10,US,0,1/30/2005,1,2005,0,,2,,1,352,35.41667,,,940,-94.08333,<CLOB>,,3,,,,5,21,6,,1/28/2005,28,1,2005,1,1.58,97888797,,N,DB,
1,7,8,0,1,3,,10,0,0,2,,,,352,35.41667,935,-93.91667,,6569,,4,1720,Canada Goose,97888798,6/29/2004,29,6,2004,,0,7,,Y,E,,10,US,,2/5/2006,2,2006,0,,2,,1,352,35.41667,,,935,-93.91667,<CLOB>,CECIL,3,,,GOOSE,5,21,61,,2/5/2006,5,2,2006,2,2.67,97888798,,Y,DB,
1,7,8,0,1,3,,10,0,0,2,,,,351,35.25,931,-93.25,,6569,,5,1720,Canada Goose,97888807,6/28/2002,28,6,2002,N,23,7,,,,B#02287; C#4102,10,US,0,10/14/2002,10,2002,0,,2,,1,353,35.58333,,,931,-93.25,<CLOB>,,3,,,,5,21,6,,10/5/2002,5,10,2002,1,1.33,97888807,,N,DB,
1,7,8,0,1,3,,10,0,0,2,,,,351,35.25,931,-93.25,,6569,,5,1720,Canada Goose,97888808,6/28/2002,28,6,2002,E,9.4,7,,,,B#03278; C#4003,10,US,0,10/5/2003,10,2003,0,,2,,1,351,35.25,,,930,-93.08333,<CLOB>,,3,,,,5,21,6,,10/4/2003,4,10,2003,2,2.33,97888808,,N,DB,
1,7,8,0,1,3,,10,0,0,2,,,,351,35.25,931,-93.25,,6569,,5,1720,Canada Goose,97888809,6/28/2002,28,6,2002,E,18.8,7,,,,B#04027; C#0404,10,US,0,1/27/2004,1,2004,0,,2,,1,351,35.25,,,925,-92.91667,<CLOB>,,5,,,,5,21,7,,1/25/2004,25,1,2004,2,2.58,97888809,,N,DB,
1,7,8,0,1,3,,10,0,0,2,,,,351,35.25,931,-93.25,,6569,,5,1720,Canada Goose,97888811,6/28/2002,28,6,2002,E,48.4,7,,,,B#02289; C#4202,10,US,0,10/16/2002,10,2002,0,,2,,1,350,35.08333,,,922,-92.41667,<CLOB>,,3,,,,5,21,6,,10/13/2002,13,10,2002,1,1.33,97888811,,N,DB,
1,7,8,0,1,3,,10,0,0,2,,,,351,35.25,931,-93.25,,6569,,5,1720,Canada Goose,97888819,6/28/2002,28,6,2002,E,9.4,7,,,,B#05018; C#0305,10,US,0,1/18/2005,1,2005,0,,2,,1,351,35.25,,,930,-93.08333,<CLOB>,,3,,,,5,21,6,,1/16/2005,16,1,2005,3,3.58,97888819,,N,DB,
1,7,8,0,1,3,,10,0,0,2,,,,351,35.25,931,-93.25,,6569,,5,1720,Canada Goose,97888820,6/28/2002,28,6,2002,E,9.4,7,,,,B#05026; C#0405,10,US,0,1/26/2005,1,2005,0,,2,,1,351,35.25,,,930,-93.08333,<CLOB>,,3,,,,5,21,6,,1/22/2005,22,1,2005,3,3.58,97888820,,N,DB,
1,7,8,0,1,3,,10,0,0,2,,,,351,35.25,931,-93.25,,6569,,5,1720,Canada Goose,97888824,6/28/2002,28,6,2002,E,9.4,7,,Y,E,,10,US,115,9/21/2007,9,2007,0,,2,,1,351,35.25,,,930,-93.08333,<CLOB>,RUSSELLVILLE,3,,,CANADA GOOSE,5,21,61,,9/12/2007,12,9,2007,6,6.25,97888824,,N,DB,
1,7,8,0,1,3,,10,0,0,2,,,,351,35.25,931,-93.25,,6569,,4,1720,Canada Goose,97888825,6/28/2002,28,6,2002,E,9.4,7,,,,B#05023; C#0305,10,US,0,1/23/2005,1,2005,0,,2,,1,351,35.25,,,930,-93.08333,<CLOB>,,3,,,,5,21,6,,1/23/2005,23,1,2005,3,3.58,97888825,,N,DB,
1,7,8,0,1,3,,10,0,0,2,,,,351,35.25,931,-93.25,,6569,,5,1720,Canada Goose,97888831,6/28/2002,28,6,2002,E,9.4,7,,,,B#04159; C#2304,10,US,0,6/7/2004,6,2004,0,,2,,0,351,35.25,,,930,-93.08333,<CLOB>,,5,,,,5,21,7,,6/2/2004,2,6,2004,2,3,97888831,,N,DB,
1,7,8,0,1,3,,10,0,0,2,,,,351,35.25,931,-93.25,,6569,,4,1720,Canada Goose,97888834,6/28/2002,28,6,2002,,0,7,,,,B#05032; C#0405,10,US,0,2/1/2005,2,2005,0,,2,,1,351,35.25,,,931,-93.25,<CLOB>,,3,,,,5,21,6,,1/30/2005,30,1,2005,3,3.58,97888834,,Y,DB,
1,7,8,0,1,3,,10,0,0,2,,,,351,35.25,931,-93.25,,6569,,4,1720,Canada Goose,97888837,6/28/2002,28,6,2002,E,9.4,7,,Y,E,,10,US,149,9/5/2008,9,2008,0,,2,,1,351,35.25,,,930,-93.08333,<CLOB>,DARDANELLE,5,,,CANADA GOOSE,5,21,61,,9/5/2008,5,9,2008,7,7.25,97888837,,N,DB,
1,7,8,0,1,3,,10,0,0,2,,,,352,35.41667,934,-93.75,,6569,,4,1720,Canada Goose,97888642,6/19/2003,19,6,2003,,0,7,,Y,E,,10,US,47,9/14/2009 12:50,9,2009,0,47,2,,1,352,35.41667,,,934,-93.75,<CLOB>,Ozark,5,,,CANADA GOOSE,5,21,62,,9/11/2009,11,9,2009,7,7.25,97888642,,Y,DB,
1,7,8,0,1,3,,10,0,0,2,,,,352,35.41667,934,-93.75,,6569,,4,1720,Canada Goose,97888649,6/19/2003,19,6,2003,,0,7,,,,B#04021; C#0304,10,US,0,1/21/2004,1,2004,0,,2,,1,352,35.41667,,,934,-93.75,<CLOB>,,5,,,,5,21,7,,1/17/2004,17,1,2004,1,1.58,97888649,,Y,DB,
1,7,8,0,1,3,,10,0,0,2,,,,352,35.41667,934,-93.75,,6569,,4,1720,Canada Goose,97888650,6/19/2003,19,6,2003,NW,6.3,7,,E,E,lrm: A; verified coords;;,0,US,47,11/23/2012 12:06,11,2012,0,0,2,,1,352,35.47487,"5328 Karley Lane, Ozark AR",,935,-93.83664,<CLOB>,Ozark,5,,,Canada Goose,5,21,7,,11/21/2012,21,11,2012,10,10.42,97888650,,N,DB,
1,7,8,0,1,3,,10,0,0,2,,,,352,35.41667,934,-93.75,,6569,,5,1720,Canada Goose,97888657,6/19/2003,19,6,2003,,0,7,,,,B#05193; C#2705,10,US,0,7/12/2005,7,2005,0,,2,,1,352,35.41667,,,934,-93.75,<CLOB>,,3,,,,5,21,6,,,99,99,2004,99,1.58,97888657,,Y,DB,
1,7,8,0,1,3,,10,0,0,2,,,,352,35.41667,934,-93.75,,6569,,4,1720,Canada Goose,97888658,6/19/2003,19,6,2003,NW,22,7,,Y,E,,10,US,33,9/2/2010 10:48,9,2010,0,47,2,,1,353,35.58333,,,940,-94.08333,<CLOB>,Mulberry,5,,,CANADA GOOSE,5,21,62,,9/1/2010,1,9,2010,8,8.25,97888658,,N,DB,
1,7,8,0,1,3,,10,0,0,2,,,,352,35.41667,934,-93.75,,6569,,4,1720,Canada Goose,97888663,6/19/2003,19,6,2003,W,33.9,7,,E,E,,11,US,33,12/20/2013,12,2013,0,33,2,,1,352,35.36423,ARKANSAS RIVER,,942,-94.34827,<CLOB>,VAN BUREN,5,,,CANADIAN GOOSE,5,21,61,,12/19/2013,19,12,2013,11,11.5,97888663,,N,DB,
1,7,8,0,1,3,,10,0,0,2,,,,352,35.41667,934,-93.75,,6569,,4,1720,Canada Goose,97888667,6/19/2003,19,6,2003,W,28.1,7,,,,B#04014; C#0604,10,US,0,1/14/2004,1,2004,0,,2,,1,352,35.41667,,,941,-94.25,<CLOB>,,3,,,,5,21,6,,1/11/2004,11,1,2004,1,1.58,97888667,,N,DB,
1,7,8,0,1,3,,10,0,0,2,,,,352,35.41667,934,-93.75,,6569,,4,1720,Canada Goose,97888671,6/19/2003,19,6,2003,W,9.4,7,,Y,E,CORRECTED LOCATION;,10,US,47,1/26/2008,1,2008,0,,2,,1,352,35.41667,,,935,-93.91667,<CLOB>,Ozark,5,,,GOOSE,5,21,61,,1/12/2008,12,1,2008,5,5.58,97888671,,N,DB,
1,7,8,0,1,3,,10,0,0,2,,,,352,35.41667,934,-93.75,,6569,,4,1720,Canada Goose,97888679,6/19/2003,19,6,2003,,0,7,,,,B#06029; C#0506,10,US,0,2/4/2006,2,2006,0,,2,,1,352,35.41667,,,934,-93.75,<CLOB>,,3,,,,5,21,6,,1/24/2006,24,1,2006,3,3.58,97888679,,Y,DB,
4,7,8,0,1,3,,10,0,0,2,,,,351,35.25,931,-93.25,,6569,,5,1720,Canada Goose,97888699,6/19/2003,19,6,2003,E,9.4,7,,,,B#06029; C#0506,10,US,0,2/4/2006,2,2006,0,,2,,1,351,35.25,,,930,-93.08333,<CLOB>,,3,,,,5,21,6,,1/27/2006,27,1,2006,3,2.58,97888699,,N,DB,
4,7,8,0,1,3,,10,0,0,2,,,,351,35.25,931,-93.25,,6569,,4,1720,Canada Goose,97888701,6/28/2002,28,6,2002,E,9.4,7,,,,B#03028; C#0403,10,US,0,1/28/2003,1,2003,0,,2,,1,351,35.25,,,930,-93.08333,<CLOB>,,3,,,,5,21,6,,1/25/2003,25,1,2003,1,0.58,97888701,,N,DB,
1,7,8,0,1,3,,10,0,0,2,,,,351,35.25,931,-93.25,,6569,,5,1720,Canada Goose,97888702,6/28/2002,28,6,2002,E,9.4,7,,,,B#02287; C#4102,10,US,0,10/14/2002,10,2002,0,,2,,1,351,35.25,,,930,-93.08333,<CLOB>,,3,,,,5,21,6,,10/8/2002,8,10,2002,1,1.33,97888702,,N,DB,
1,7,8,0,1,3,,10,0,0,2,,,,351,35.25,931,-93.25,,6569,,5,1720,Canada Goose,97888705,6/28/2002,28,6,2002,E,9.4,7,,,,B#05283; C#4005,10,US,0,10/10/2005,10,2005,0,,2,,1,351,35.25,,,930,-93.08333,<CLOB>,,3,,,,5,21,6,,10/5/2005,5,10,2005,4,4.33,97888705,,N,DB,
1,7,8,0,1,3,,10,0,0,2,,,,351,35.25,931,-93.25,,6569,,5,1720,Canada Goose,97889216,6/19/2003,19,6,2003,,0,7,,,,B#04032; C#0504,10,US,0,2/1/2004,2,2004,0,,2,,1,351,35.25,,,931,-93.25,<CLOB>,,3,,,,5,21,6,,1/25/2004,25,1,2004,1,1.58,97889216,,Y,DB,
1,7,8,0,1,3,,10,0,0,2,,,,351,35.25,931,-93.25,,6569,,4,1720,Canada Goose,97889226,6/19/2003,19,6,2003,E,9.4,7,,Y,E,,10,US,115,6/22/2008,6,2008,0,,2,,1,351,35.25,,,930,-93.08333,<CLOB>,Russellville,4,,,GOOSE,5,21,61,,9/6/2006,6,9,2006,4,4.25,97889226,,N,DB,
4,7,8,0,1,3,,10,0,0,2,,,,352,35.41667,942,-94.41667,,6569,,5,1720,Canada Goose,97889230,6/20/2003,20,6,2003,,0,7,,Y,E,ADD  CORRECTED,10,US,,1/27/2007,1,2007,0,,2,,1,352,35.41667,POCA VEGA RANCH,,942,-94.41667,<CLOB>,VAN BUREN,5,,,Canada Goose,5,21,7,,1/27/2007,27,1,2007,4,3.58,97889230,,Y,DB,
1,76,8,0,1,3,,10,0,0,6,,,,543,54.58333,693,-69.58333,,10410,,5,1720,Canada Goose,97809697,8/2/2002,2,8,2002,SW,1744.3,7,,,,B#04020; C#0304,10,US,0,1/20/2004,1,2004,0,,2,,1,351,35.25,,,930,-93.08333,<CLOB>,,3,,,,5,21,6,,1/14/2004,14,1,2004,2,2.58,97809697,,N,DB,
1,7,8,0,1,3,,10,0,0,2,,,,351,35.25,931,-93.25,,6569,,4,1720,Canada Goose,97888706,6/28/2002,28,6,2002,E,9.4,7,,Y,E,,10,US,115,12/30/2008,12,2008,0,,2,,1,351,35.25,,,930,-93.08333,<CLOB>,RUSSELLVILLE,5,,,CANADA GOOSE,5,21,61,,12/26/2008,26,12,2008,7,7.5,97888706,,N,DB,
1,7,8,0,1,3,,10,0,0,2,,,,351,35.25,931,-93.25,,6569,,4,1720,Canada Goose,97888710,6/28/2002,28,6,2002,E,9.4,7,,,,B#03012; C#0203,10,US,0,1/12/2003,1,2003,0,,2,,1,351,35.25,,,930,-93.08333,<CLOB>,,3,,,,5,21,6,,1/9/2003,9,1,2003,1,1.58,97888710,,N,DB,
1,7,8,0,1,3,,10,0,0,2,,,,351,35.25,931,-93.25,,6569,,5,1720,Canada Goose,97888711,6/28/2002,28,6,2002,NW,14.9,7,,,,B#02287; C#4102,10,US,0,10/14/2002,10,2002,0,,2,,1,352,35.41667,,,932,-93.41667,<CLOB>,,3,,,,5,21,6,,10/10/2002,10,10,2002,1,1.33,97888711,,N,DB,
1,7,8,0,1,3,,10,0,0,2,,,,351,35.25,931,-93.25,,6569,,4,1720,Canada Goose,97888712,6/28/2002,28,6,2002,NE,22,7,,E,E,,10,US,115,7/28/2008,7,2008,0,,2,,1,352,35.41667,,,925,-92.91667,<CLOB>,HECTOR,5,,,GOOSE,5,21,61,,,99,99,2008,99,6.58,97888712,,N,DB,
1,7,8,0,1,3,,10,0,0,2,,,,351,35.25,931,-93.25,,6569,,5,1720,Canada Goose,97888716,6/28/2002,28,6,2002,NW,22,7,,,,B#02287; C#4102,10,US,0,10/14/2002,10,2002,0,,2,,1,352,35.41667,,,933,-93.58333,<CLOB>,,3,,,,5,21,6,,10/6/2002,6,10,2002,1,1.33,97888716,,N,DB,
1,7,8,0,1,3,,10,0,0,2,,,,351,35.25,931,-93.25,,6569,,4,1720,Canada Goose,97888717,6/28/2002,28,6,2002,E,9.4,7,,,,B#04292; C#4304,10,US,0,10/18/2004,10,2004,0,,2,,1,351,35.25,,,930,-93.08333,<CLOB>,,3,,,,5,21,6,,10/9/2004,9,10,2004,3,3.33,97888717,,N,DB,
1,7,8,0,1,3,,10,0,0,2,,,,351,35.25,931,-93.25,,6569,,5,1720,Canada Goose,97888720,6/28/2002,28,6,2002,E,9.4,7,,,,B#04032; C#0504,10,US,0,2/1/2004,2,2004,0,,2,,1,351,35.25,,,930,-93.08333,<CLOB>,,3,,,,5,21,6,,1/24/2004,24,1,2004,2,2.58,97888720,,N,DB,
1,7,8,0,1,3,,10,0,0,2,,,,351,35.25,931,-93.25,,6569,,5,1720,Canada Goose,97888721,6/28/2002,28,6,2002,E,9.4,7,,,,B#03028; C#0403,10,US,0,1/28/2003,1,2003,0,,2,,1,351,35.25,,,930,-93.08333,<CLOB>,,3,,,,5,21,6,,1/25/2003,25,1,2003,1,1.58,97888721,,N,DB,
1,7,8,0,1,3,,10,0,0,2,,,,351,35.25,931,-93.25,,6569,,5,1720,Canada Goose,97888727,6/28/2002,28,6,2002,E,9.4,7,,,,B#03019; C#0303,10,US,0,1/19/2003,1,2003,0,,2,,1,351,35.25,,,930,-93.08333,<CLOB>,,3,,,,5,21,6,,1/16/2003,16,1,2003,1,1.58,97888727,,N,DB,
1,7,8,0,1,3,,10,0,0,2,,,,351,35.25,931,-93.25,,6569,,5,1720,Canada Goose,97888728,6/28/2002,28,6,2002,E,18.8,7,,,,B#03022; C#0303,10,US,0,1/22/2003,1,2003,0,,2,,1,351,35.25,,,925,-92.91667,<CLOB>,,3,,,,5,21,6,,1/18/2003,18,1,2003,1,1.58,97888728,,N,DB,
1,7,8,0,1,3,,10,0,0,2,,,,351,35.25,931,-93.25,,6569,,4,1720,Canada Goose,97888731,6/28/2002,28,6,2002,SE,22.1,7,,,,B#04032; C#0504,10,US,0,2/1/2004,2,2004,0,,2,,1,350,35.08333,,,925,-92.91667,<CLOB>,,3,,,,5,21,6,,1/24/2004,24,1,2004,2,2.58,97888731,,N,DB,
1,7,8,0,1,3,,10,0,0,2,,,,351,35.25,931,-93.25,,6569,,4,1720,Canada Goose,97888732,6/28/2002,28,6,2002,E,39.4,7,,,,B#03281; C#4003,10,US,0,10/8/2003,10,2003,0,,2,,1,350,35.08333,,,923,-92.58333,<CLOB>,,5,,,,5,21,6,,10/8/2003,8,10,2003,2,2.33,97888732,,N,DB,
1,7,8,0,1,3,,10,0,0,2,,,,351,35.25,931,-93.25,,6569,,4,1720,Canada Goose,97888733,6/28/2002,28,6,2002,E,48.4,7,,E,E,,10,US,45,2/11/2011,2,2011,0,45,2,,1,350,35.08333,,,922,-92.41667,<CLOB>,CONWAY,5,,,CANADA GOOSE,5,21,7,,9/15/2009,15,9,2009,8,8.25,97888733,,N,DB,
1,7,8,0,1,3,,10,0,0,2,,,,351,35.25,931,-93.25,,6569,,5,1720,Canada Goose,97888734,6/28/2002,28,6,2002,E,9.4,7,,,,B#03009; C#0203,10,US,0,1/9/2003,1,2003,0,,2,,1,351,35.25,,,930,-93.08333,<CLOB>,,3,,,,5,21,6,,1/9/2003,9,1,2003,1,1.58,97888734,,N,DB,
1,7,8,0,1,3,,10,0,0,2,,,,351,35.25,931,-93.25,,6569,,5,1720,Canada Goose,97888736,6/28/2002,28,6,2002,E,9.4,7,,,,B#03279; C#4003,10,US,0,10/6/2003,10,2003,0,,2,,1,351,35.25,,,930,-93.08333,<CLOB>,,3,,,,5,21,6,,10/5/2003,5,10,2003,2,2.33,97888736,,N,DB,
1,7,8,0,1,3,,10,0,0,2,,,,351,35.25,931,-93.25,,6569,,4,1720,Canada Goose,97888737,6/28/2002,28,6,2002,E,9.4,7,,,,B#05278; C#3905,10,US,0,10/5/2005,10,2005,0,,2,,1,351,35.25,,,930,-93.08333,<CLOB>,,3,,,,5,21,6,,10/1/2005,1,10,2005,4,4.33,97888737,,N,DB,
1,7,8,0,1,3,,10,0,0,2,,,,351,35.25,931,-93.25,,6569,,5,1720,Canada Goose,97888738,6/28/2002,28,6,2002,E,28.2,7,,,,B#04032; C#0504,10,US,0,2/1/2004,2,2004,0,,2,,1,351,35.25,,,924,-92.75,<CLOB>,,3,,,,5,21,6,,1/24/2004,24,1,2004,2,2.58,97888738,,N,DB,
1,7,8,0,1,3,,10,0,0,2,,,,351,35.25,931,-93.25,,6569,,5,1720,Canada Goose,97888741,6/28/2002,28,6,2002,,0,7,,Y,E,,10,US,115,3/9/2008,3,2008,0,,2,,14,351,35.25,,,931,-93.25,<CLOB>,LONDON,5,,,CANADA GOOSE,5,21,61,,2/7/2008,7,2,2008,6,6.67,97888741,,Y,DB,
1,7,8,0,1,3,,10,0,0,2,,,,351,35.25,931,-93.25,,6569,,5,1720,Canada Goose,97888748,6/28/2002,28,6,2002,E,9.4,7,,Y,E,,10,US,149,9/1/2008,9,2008,0,,2,,1,351,35.25,CORNFIELD,,930,-93.08333,<CLOB>,DARDANELLE,5,,,CANADA GOOSE,5,21,7,,9/1/2008,1,9,2008,7,7.25,97888748,,N,DB,
1,7,8,0,1,3,,10,0,0,2,,,,351,35.25,931,-93.25,,6569,,5,1720,Canada Goose,97888749,6/28/2002,28,6,2002,E,9.4,7,,,,B#05023; C#0305,10,US,0,1/23/2005,1,2005,0,,2,,1,351,35.25,,,930,-93.08333,<CLOB>,,3,,,,5,21,6,,1/22/2005,22,1,2005,3,3.58,97888749,,N,DB,
1,7,8,0,1,3,,10,0,0,2,,,,351,35.25,931,-93.25,,6569,,4,1720,Canada Goose,97888750,6/28/2002,28,6,2002,E,9.4,7,,,,B#03009; C#0203,10,US,0,1/9/2003,1,2003,0,,2,,1,351,35.25,,,930,-93.08333,<CLOB>,,3,,,,5,21,6,,1/9/2003,9,1,2003,1,1.58,97888750,,N,DB,
1,7,8,0,1,3,,10,0,0,2,,,,351,35.25,931,-93.25,,6569,,5,1720,Canada Goose,97888753,6/28/2002,28,6,2002,NW,14.9,7,,,,B#04279; C#4004,10,US,0,10/5/2004,10,2004,0,,2,,1,352,35.41667,,,932,-93.41667,<CLOB>,,3,,,,5,21,6,,10/4/2004,4,10,2004,3,3.33,97888753,,N,DB,
1,7,8,0,1,3,,10,0,0,2,,,,351,35.25,931,-93.25,,6569,,4,1720,Canada Goose,97888755,6/28/2002,28,6,2002,E,9.4,7,,,,B#04027; C#0404,10,US,0,1/27/2004,1,2004,0,,2,,1,351,35.25,,,930,-93.08333,<CLOB>,,5,,,,5,21,7,,1/17/2004,17,1,2004,2,2.58,97888755,,N,DB,
1,7,8,0,1,3,,10,0,0,2,,,,351,35.25,931,-93.25,,6569,,5,1720,Canada Goose,97888758,6/28/2002,28,6,2002,NW,14.9,7,,,,B#03032; C#0503,10,US,0,2/1/2003,2,2003,0,,2,,1,352,35.41667,,,932,-93.41667,<CLOB>,,3,,,,5,21,6,,1/29/2003,29,1,2003,1,1.58,97888758,,N,DB,
1,7,8,0,1,3,,10,0,0,2,,,,351,35.25,931,-93.25,,6569,,4,1720,Canada Goose,97888760,6/28/2002,28,6,2002,E,9.4,7,,,,B#04277; C#4104,10,US,0,10/3/2004,10,2004,0,,2,,1,351,35.25,,,930,-93.08333,<CLOB>,,3,,,,5,21,6,,10/2/2004,2,10,2004,3,3.33,97888760,,N,DB,
1,7,8,0,1,3,,10,0,0,2,,,,351,35.25,931,-93.25,,6569,,5,1720,Canada Goose,97888762,6/28/2002,28,6,2002,E,9.4,7,,,,B#05285; C#4005,10,US,0,10/12/2005,10,2005,0,,2,,1,351,35.25,,,930,-93.08333,<CLOB>,,3,,,,5,21,6,,10/9/2005,9,10,2005,4,4.33,97888762,,N,DB,
1,7,8,0,1,3,,10,0,0,2,,,,351,35.25,931,-93.25,,6569,,4,1720,Canada Goose,97888763,6/28/2002,28,6,2002,SE,161,7,,Y,E,,10,US,,2/6/2007,2,2007,0,,2,,1,334,33.75,ARKANSAS RIVER,,910,-91.08333,<CLOB>,POTTSVILLE,5,,,Canada Goose,5,21,7,,2/4/2007,4,2,2007,5,5.67,97888763,,N,DB,
1,7,8,0,1,3,,10,0,0,2,,,,351,35.25,931,-93.25,,6569,,4,1720,Canada Goose,97888765,6/28/2002,28,6,2002,E,9.4,7,,,,B#02287; C#4102,10,US,0,10/14/2002,10,2002,0,,2,,1,351,35.25,,,930,-93.08333,<CLOB>,,3,,,,5,21,6,,10/5/2002,5,10,2002,1,1.33,97888765,,N,DB,
1,7,8,0,1,3,,10,0,0,2,,,,351,35.25,931,-93.25,,6569,,5,1720,Canada Goose,97888766,6/28/2002,28,6,2002,E,9.4,7,,,,B#05045; C#0605,10,US,0,2/14/2005,2,2005,0,,2,,1,351,35.25,,,930,-93.08333,<CLOB>,,5,,,,5,21,6,,,99,1,2005,3,3.58,97888766,,N,DB,
1,7,8,0,1,3,,10,0,0,2,,,,351,35.25,931,-93.25,,6569,,4,1720,Canada Goose,97888767,6/28/2002,28,6,2002,E,9.4,7,,,,B#02351; C#5002,10,US,0,12/17/2002,12,2002,0,,2,,1,351,35.25,,,930,-93.08333,<CLOB>,,3,,,,5,21,6,,10/13/2002,13,10,2002,1,1.33,97888767,,N,DB,
