add_info,b_age,b_coord_prec,b_day,b_dir,b_flyway,b_lat,b_long,b_month,b_region,b_year,band,band_type,current_band_type,b_lat_gis,b_long_gis,r_lat_gis,r_long_gis,how_obt,season_surv,permit,pres_cod,r_coord_pres,r_create_month,r_create_year,r_day,r_dir,r_flyway,r_lat,r_long,r_month,r_region,r_year,replaced_band_code,band,spp_num,status,who,why,age,b_month,b_state,live_dead,flyway,r_month,r_region,r_state,sex,species
0,1,10,29,0,2,351,935,6,7,2004,98848949,1,1,35.25,-93.91667,35.08333,-93.91667,1,1,6569,3,10,1,2005,22,0,2,350,935,1,7,2005,0,Original,1720,3,21,6,AfterHatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Male,CAGO
0,1,10,29,0,2,352,935,6,7,2004,95856588,1,1,35.41667,-93.91667,35.41667,-94.08333,1,1,6569,3,10,1,2005,23,0,2,352,940,1,7,2005,0,Original,1720,3,21,6,AfterHatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Female,CAGO
0,1,10,29,0,2,351,935,6,7,2004,98849283,1,1,35.25,-93.91667,33.58333,-91.25,1,1,6569,3,10,2,2005,30,0,2,333,911,1,7,2005,0,Original,1720,3,21,6,AfterHatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Male,CAGO
0,1,10,28,0,2,351,931,6,7,2004,98849399,1,1,35.25,-93.25,35.41667,-93.75,1,1,6569,3,10,1,2005,16,0,2,352,934,1,7,2005,0,Original,1720,3,21,6,AfterHatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Female,CAGO
0,1,10,28,0,2,351,931,6,7,2004,97890178,1,1,35.25,-93.25,35.25,-93.08333,1,1,6569,3,10,10,2004,2,0,2,351,930,10,7,2004,0,Original,1720,3,21,6,AfterHatchYear,June,Arkansas,dead,Mississippi,October,AR,Arkansas,Male,CAGO
0,1,10,29,0,2,352,935,6,7,2004,97888797,1,1,35.41667,-93.91667,35.41667,-94.08333,1,1,6569,3,10,1,2005,28,0,2,352,940,1,7,2005,0,Original,1720,3,21,6,AfterHatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Male,CAGO
0,1,10,1,0,2,361,941,7,7,2004,97889929,1,1,36.25,-94.25,36.25,-94.41667,1,1,6569,3,10,2,2005,26,0,2,361,942,1,7,2005,0,Original,1720,3,21,6,AfterHatchYear,July,Arkansas,dead,Mississippi,January,AR,Arkansas,Male,CAGO
0,1,10,28,0,2,351,931,6,7,2004,97890130,1,1,35.25,-93.25,35.08333,-93.25,1,1,6569,3,10,1,2005,22,0,2,350,931,1,7,2005,0,Original,1720,3,21,6,AfterHatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Female,CAGO
0,2,10,1,0,2,361,941,7,7,2004,98849507,1,1,36.25,-94.25,36.25,-94.25,1,1,6569,3,10,10,2004,10,0,2,361,941,10,7,2004,0,Original,1720,3,21,6,HatchYear,July,Arkansas,dead,Mississippi,October,AR,Arkansas,Male,CAGO
0,1,10,30,0,2,351,942,6,7,2004,97890288,1,1,35.25,-94.41667,35.41667,-93.75,1,1,6569,3,10,2,2005,5,0,2,352,934,2,7,2005,0,Original,1720,3,21,6,AfterHatchYear,June,Arkansas,dead,Mississippi,February,AR,Arkansas,Female,CAGO
0,1,10,29,0,2,352,934,6,7,2004,95856577,1,1,35.41667,-93.75,35.58333,-93.75,1,1,6569,3,10,12,2004,5,0,2,353,934,12,7,2004,0,Original,1720,3,21,6,AfterHatchYear,June,Arkansas,dead,Mississippi,December,AR,Arkansas,Female,CAGO
0,1,10,28,0,2,351,931,6,7,2004,97890138,1,1,35.25,-93.25,35.41667,-94.08333,1,1,6569,3,10,10,2004,10,0,2,352,940,10,7,2004,0,Original,1720,3,21,6,AfterHatchYear,June,Arkansas,dead,Mississippi,October,AR,Arkansas,Male,CAGO
0,1,10,29,0,2,351,935,6,7,2004,98849265,1,1,35.25,-93.91667,35.25,-93.75,1,1,6569,3,10,1,2005,22,0,2,351,934,1,7,2005,0,Original,1720,3,21,6,AfterHatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Male,CAGO
0,1,10,28,0,2,352,933,6,7,2004,98849214,1,1,35.41667,-93.58333,35.41667,-93.41667,1,1,6569,3,10,2,2005,30,0,2,352,932,1,7,2005,0,Original,1720,3,21,6,AfterHatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Male,CAGO
0,2,10,28,0,2,351,931,6,7,2004,97890185,1,1,35.25,-93.25,35.25,-93.08333,1,1,6569,3,10,10,2004,2,0,2,351,930,10,7,2004,0,Original,1720,3,21,6,HatchYear,June,Arkansas,dead,Mississippi,October,AR,Arkansas,Female,CAGO
0,1,10,28,0,2,352,933,6,7,2004,98849182,1,1,35.41667,-93.58333,35.41667,-93.41667,1,1,6569,3,10,1,2005,26,0,2,352,932,1,7,2005,0,Original,1720,3,21,6,AfterHatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Male,CAGO
0,1,10,1,0,2,361,941,7,7,2004,97889937,1,1,36.25,-94.25,36.25,-94.41667,1,1,6569,3,10,2,2005,30,0,2,361,942,1,7,2005,0,Original,1720,3,21,6,AfterHatchYear,July,Arkansas,dead,Mississippi,January,AR,Arkansas,Female,CAGO
0,1,10,30,0,2,352,941,6,7,2004,97889856,1,1,35.41667,-94.25,35.41667,-94.25,1,1,6569,3,10,10,2004,3,0,2,352,941,10,7,2004,0,Original,1720,3,21,6,AfterHatchYear,June,Arkansas,dead,Mississippi,October,AR,Arkansas,Male,CAGO
0,1,10,30,0,2,351,942,6,7,2004,97890283,1,1,35.25,-94.41667,35.25,-94.08333,1,1,6569,3,10,2,2005,5,0,2,351,940,2,7,2005,0,Original,1720,3,21,6,AfterHatchYear,June,Arkansas,dead,Mississippi,February,AR,Arkansas,Female,CAGO
0,1,10,28,0,2,351,931,6,7,2004,98849161,1,1,35.25,-93.25,35.25,-92.91667,1,1,6569,3,10,10,2004,2,0,2,351,925,10,7,2004,0,Original,1720,3,21,6,AfterHatchYear,June,Arkansas,dead,Mississippi,October,AR,Arkansas,Female,CAGO
0,1,10,29,0,2,352,935,6,7,2004,95856590,1,1,35.41667,-93.91667,35.41667,-93.91667,1,1,6569,3,10,1,2005,17,0,2,352,935,1,7,2005,0,Original,1720,3,21,6,AfterHatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Female,CAGO
0,1,10,28,0,2,351,931,6,7,2004,97890142,1,1,35.25,-93.25,35.41667,-94.25,1,1,6569,3,10,1,2005,16,0,2,352,941,1,7,2005,0,Original,1720,3,21,6,AfterHatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Female,CAGO
0,1,10,29,0,2,351,935,6,7,2004,98849288,1,1,35.25,-93.91667,35.25,-93.75,1,1,6569,3,10,2,2005,29,0,2,351,934,1,7,2005,0,Original,1720,3,21,6,AfterHatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Female,CAGO
0,1,10,28,0,2,351,931,6,7,2004,98849321,1,1,35.25,-93.25,34.91667,-92.58333,1,1,6569,3,10,2,2005,5,0,2,345,923,2,7,2005,0,Original,1720,3,21,6,AfterHatchYear,June,Arkansas,dead,Mississippi,February,AR,Arkansas,Male,CAGO
0,1,10,1,0,2,361,941,7,7,2004,98849559,1,1,36.25,-94.25,36.25,-94.58333,1,1,6569,3,10,2,2005,30,0,2,361,943,1,7,2005,0,Original,1720,3,21,6,AfterHatchYear,July,Arkansas,dead,Mississippi,January,AR,Arkansas,Female,CAGO
0,1,10,29,0,2,352,935,6,7,2004,97890309,1,1,35.41667,-93.91667,35.41667,-94.08333,1,1,6569,3,10,1,2005,28,0,2,352,940,1,7,2005,0,Original,1720,3,21,6,AfterHatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Female,CAGO
0,1,10,28,0,2,351,931,6,7,2004,97890143,1,1,35.25,-93.25,35.41667,-94.08333,1,1,6569,3,10,10,2004,10,0,2,352,940,10,7,2004,0,Original,1720,3,21,6,AfterHatchYear,June,Arkansas,dead,Mississippi,October,AR,Arkansas,Female,CAGO
0,1,10,29,0,2,352,935,6,7,2004,97888782,1,1,35.41667,-93.91667,35.41667,-93.75,1,1,6569,3,10,1,2005,15,0,2,352,934,1,7,2005,0,Original,1720,3,21,6,AfterHatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Female,CAGO
0,1,10,29,0,2,351,935,6,7,2004,98849248,1,1,35.25,-93.91667,35.41667,-93.91667,1,1,6569,3,10,1,2005,28,0,2,352,935,1,7,2005,0,Original,1720,3,21,6,AfterHatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Male,CAGO
0,1,10,29,0,2,351,935,6,7,2004,98849292,1,1,35.25,-93.91667,34.91667,-93.91667,1,1,6569,3,10,1,2005,20,0,2,345,935,1,7,2005,0,Original,1720,3,21,6,AfterHatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Female,CAGO
0,1,10,28,0,2,351,931,6,7,2004,98849391,1,1,35.25,-93.25,35.25,-93.08333,1,1,6569,3,10,1,2005,15,0,2,351,930,1,7,2005,0,Original,1720,3,21,6,AfterHatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Male,CAGO
0,1,10,1,0,2,361,941,7,7,2004,98849527,1,1,36.25,-94.25,36.25,-94.25,1,1,6569,3,10,10,2004,9,0,2,361,941,10,7,2004,0,Original,1720,3,21,6,AfterHatchYear,July,Arkansas,dead,Mississippi,October,AR,Arkansas,Male,CAGO
0,1,10,30,0,2,352,941,6,7,2004,97889886,1,1,35.41667,-94.25,35.41667,-94.25,1,1,6569,5,10,1,2005,18,0,2,352,941,1,7,2005,0,Original,1720,3,21,6,AfterHatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Female,CAGO
0,1,10,29,0,2,351,935,6,7,2004,97890075,1,1,35.25,-93.91667,35.08333,-94.08333,1,1,6569,3,10,1,2007,99,0,2,350,940,1,7,2005,0,Original,1720,3,21,61,AfterHatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Male,CAGO
0,1,10,30,0,2,351,942,6,7,2004,97890270,1,1,35.25,-94.41667,35.41667,-94.41667,14,1,6569,5,10,8,2004,4,0,2,352,942,8,7,2004,0,Original,1720,3,21,6,AfterHatchYear,June,Arkansas,alive,Mississippi,August,AR,Arkansas,Female,CAGO
0,2,10,28,0,2,352,933,6,7,2004,98849226,1,1,35.41667,-93.58333,35.41667,-93.41667,1,1,6569,3,10,2,2005,2,0,2,352,932,2,7,2005,0,Original,1720,3,21,6,HatchYear,June,Arkansas,dead,Mississippi,February,AR,Arkansas,Female,CAGO
0,1,10,29,0,2,351,935,6,7,2004,98848904,1,1,35.25,-93.91667,34.91667,-93.91667,1,1,6569,3,10,1,2005,20,0,2,345,935,1,7,2005,0,Original,1720,3,21,6,AfterHatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Male,CAGO
0,1,10,29,0,2,351,935,6,7,2004,98848920,1,1,35.25,-93.91667,35.41667,-93.58333,1,1,6569,3,10,10,2004,9,0,2,352,933,10,7,2004,0,Original,1720,3,21,6,AfterHatchYear,June,Arkansas,dead,Mississippi,October,AR,Arkansas,Male,CAGO
0,2,10,29,0,2,352,934,6,7,2004,98848978,1,1,35.41667,-93.75,35.41667,-93.75,14,1,6569,3,10,1,2005,12,0,2,352,934,1,7,2005,0,Original,1720,3,21,6,HatchYear,June,Arkansas,alive,Mississippi,January,AR,Arkansas,Female,CAGO
0,2,10,28,0,2,351,931,6,7,2004,97890188,1,1,35.25,-93.25,35.25,-93.08333,1,1,6569,3,10,1,2005,16,0,2,351,930,1,7,2005,0,Original,1720,3,21,6,HatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Male,CAGO
0,1,10,1,0,2,360,940,7,7,2004,97890366,1,1,36.08333,-94.08333,36.25,-93.75,1,1,6569,3,10,10,2004,4,0,2,361,934,10,7,2004,0,Original,1720,3,22,6,AfterHatchYear,July,Arkansas,dead,Mississippi,October,AR,Arkansas,Male,CAGO
0,1,10,29,0,2,351,935,6,7,2004,97890051,1,1,35.25,-93.91667,35.25,-93.91667,1,1,6569,3,10,2,2005,5,0,2,351,935,2,7,2005,0,Original,1720,3,21,6,AfterHatchYear,June,Arkansas,dead,Mississippi,February,AR,Arkansas,Male,CAGO
0,1,10,29,0,2,351,935,6,7,2004,98849244,1,1,35.25,-93.91667,35.25,-93.91667,1,1,6569,5,10,1,2005,19,0,2,351,935,1,7,2005,0,Original,1720,3,21,7,AfterHatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Male,CAGO
0,1,10,30,0,2,351,942,6,7,2004,97890281,1,1,35.25,-94.41667,35.41667,-94.41667,14,1,6569,5,10,8,2004,4,0,2,352,942,8,7,2004,0,Original,1720,3,21,6,AfterHatchYear,June,Arkansas,alive,Mississippi,August,AR,Arkansas,Male,CAGO
0,1,10,29,0,2,351,935,6,7,2004,98849245,1,1,35.25,-93.91667,35.25,-93.91667,1,1,6569,3,10,1,2005,23,0,2,351,935,1,7,2005,0,Original,1720,3,21,6,AfterHatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Female,CAGO
0,1,10,28,0,2,351,931,6,7,2004,97890123,1,1,35.25,-93.25,35.25,-93.08333,1,1,6569,3,10,10,2004,10,0,2,351,930,10,7,2004,0,Original,1720,3,21,6,AfterHatchYear,June,Arkansas,alive,Mississippi,October,AR,Arkansas,Male,CAGO
0,1,10,29,0,2,352,934,6,7,2004,98848962,1,1,35.41667,-93.75,35.41667,-94.25,1,1,6569,3,10,1,2005,16,0,2,352,941,1,7,2005,0,Original,1720,3,21,6,AfterHatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Female,CAGO
0,1,10,28,0,2,352,933,6,7,2004,98849178,1,1,35.41667,-93.58333,35.41667,-93.58333,1,1,6569,5,10,1,2005,30,0,2,352,933,1,7,2005,0,Original,1720,3,21,6,AfterHatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Male,CAGO
0,1,10,29,0,2,351,935,6,7,2004,98848928,1,1,35.25,-93.91667,35.25,-93.91667,0,1,6569,3,10,1,2005,25,0,2,351,935,1,7,2005,0,Original,1720,3,21,6,AfterHatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Female,CAGO
0,1,10,28,0,2,352,933,6,7,2004,98849185,1,1,35.41667,-93.58333,35.41667,-93.41667,1,1,6569,5,10,2,2005,5,0,2,352,932,2,7,2005,0,Original,1720,3,21,6,AfterHatchYear,June,Arkansas,dead,Mississippi,February,AR,Arkansas,Male,CAGO
0,1,10,28,0,2,351,931,6,7,2004,98849154,1,1,35.25,-93.25,35.25,-93.08333,1,1,6569,5,10,2,2005,19,0,2,351,930,1,7,2005,0,Original,1720,3,21,6,AfterHatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Male,CAGO
0,1,10,29,0,2,352,935,6,7,2004,95856587,1,1,35.41667,-93.91667,35.41667,-94.08333,1,1,6569,3,10,1,2005,23,0,2,352,940,1,7,2005,0,Original,1720,3,21,6,AfterHatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Male,CAGO
0,1,10,1,0,2,361,941,7,7,2004,98849544,1,1,36.25,-94.25,36.08333,-94.41667,1,1,6569,3,10,10,2004,10,0,2,360,942,10,7,2004,0,Original,1720,3,21,6,AfterHatchYear,July,Arkansas,dead,Mississippi,October,AR,Arkansas,Female,CAGO
0,1,10,1,0,2,361,941,7,7,2004,98849531,1,1,36.25,-94.25,36.25,-94.25,1,1,6569,3,10,1,2005,28,0,2,361,941,1,7,2005,0,Original,1720,3,21,6,AfterHatchYear,July,Arkansas,dead,Mississippi,January,AR,Arkansas,Male,CAGO
0,1,10,29,0,2,351,935,6,7,2004,98849252,1,1,35.25,-93.91667,35.41667,-93.91667,1,1,6569,3,10,1,2005,22,0,2,352,935,1,7,2005,0,Original,1720,3,21,6,AfterHatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Male,CAGO
0,1,10,29,0,2,351,935,6,7,2004,98849275,1,1,35.25,-93.91667,35.25,-93.75,1,1,6569,3,10,4,2005,30,0,2,351,934,1,7,2005,0,Original,1720,3,21,6,AfterHatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Male,CAGO
0,1,10,29,0,2,351,935,6,7,2004,98849290,1,1,35.25,-93.91667,35.25,-93.75,1,1,6569,3,10,1,2005,22,0,2,351,934,1,7,2005,0,Original,1720,3,21,6,AfterHatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Female,CAGO
0,1,10,29,0,2,352,934,6,7,2004,97890098,1,1,35.41667,-93.75,35.41667,-94.58333,1,1,6569,3,10,2,2005,21,0,2,352,943,1,7,2005,0,Original,1720,3,21,6,AfterHatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Male,CAGO
0,1,10,29,0,2,351,935,6,7,2004,98848926,1,1,35.25,-93.91667,35.25,-93.91667,1,1,6569,3,10,2,2005,5,0,2,351,935,2,7,2005,0,Original,1720,3,21,6,AfterHatchYear,June,Arkansas,dead,Mississippi,February,AR,Arkansas,Male,CAGO
0,1,10,28,0,2,352,933,6,7,2004,98849229,1,1,35.41667,-93.58333,35.41667,-93.41667,1,1,6569,3,10,10,2004,2,0,2,352,932,10,7,2004,0,Original,1720,3,21,6,AfterHatchYear,June,Arkansas,dead,Mississippi,October,AR,Arkansas,Male,CAGO
0,1,10,1,0,2,361,941,7,7,2004,97889939,1,1,36.25,-94.25,36.25,-94.41667,1,1,6569,3,10,2,2005,26,0,2,361,942,1,7,2005,0,Original,1720,3,21,6,AfterHatchYear,July,Arkansas,dead,Mississippi,January,AR,Arkansas,Female,CAGO
0,1,10,29,0,2,351,935,6,7,2004,98848909,1,1,35.25,-93.91667,35.25,-93.91667,1,1,6569,3,10,4,2005,30,0,2,351,935,1,7,2005,0,Original,1720,3,21,6,AfterHatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Male,CAGO
0,1,10,29,0,2,351,935,6,7,2004,98848936,1,1,35.25,-93.91667,35.25,-94.41667,1,1,6569,3,10,1,2005,22,0,2,351,942,1,7,2005,0,Original,1720,3,21,6,AfterHatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Female,CAGO
0,1,10,30,0,2,352,941,6,7,2004,97889887,1,1,35.41667,-94.25,35.41667,-94.25,1,1,6569,3,10,1,2005,20,0,2,352,941,1,7,2005,0,Original,1720,3,21,6,AfterHatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Female,CAGO
0,1,10,30,0,2,351,942,6,7,2004,97890256,1,1,35.25,-94.41667,35.25,-94.08333,1,1,6569,3,10,2,2005,5,0,2,351,940,2,7,2005,0,Original,1720,3,21,6,AfterHatchYear,June,Arkansas,dead,Mississippi,February,AR,Arkansas,Male,CAGO
0,1,10,29,0,2,352,935,6,7,2004,97890314,1,1,35.41667,-93.91667,35.41667,-94.08333,1,1,6569,3,10,1,2005,16,0,2,352,940,1,7,2005,0,Original,1720,3,21,6,AfterHatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Male,CAGO
0,1,10,1,0,2,360,940,7,7,2004,97890359,1,1,36.08333,-94.08333,36.08333,-94.08333,1,1,6569,3,10,2,2005,5,0,2,360,940,2,7,2005,0,Original,1720,3,21,6,AfterHatchYear,July,Arkansas,dead,Mississippi,February,AR,Arkansas,Female,CAGO
0,2,10,28,0,2,352,933,6,7,2004,98849202,1,1,35.41667,-93.58333,35.25,-93.25,1,1,6569,3,10,1,2005,19,0,2,351,931,1,7,2005,0,Original,1720,3,21,6,HatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Male,CAGO
0,1,10,28,0,2,351,931,6,7,2004,98849381,1,1,35.25,-93.25,35.41667,-93.75,1,1,6569,3,10,1,2005,17,0,2,352,934,1,7,2005,0,Original,1720,3,21,6,AfterHatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Female,CAGO
0,1,10,28,0,2,351,931,6,7,2004,97890140,1,1,35.25,-93.25,33.25,-92.41667,1,1,6569,5,10,1,2005,26,0,2,331,922,1,7,2005,0,Original,1720,3,21,6,AfterHatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Female,CAGO
0,1,10,29,0,2,352,934,6,7,2004,95856563,1,1,35.41667,-93.75,35.41667,-93.75,1,1,6569,3,10,2,2005,5,0,2,352,934,2,7,2005,0,Original,1720,3,21,6,AfterHatchYear,June,Arkansas,dead,Mississippi,February,AR,Arkansas,Male,CAGO
0,1,10,30,0,2,352,941,6,7,2004,97889860,1,1,35.41667,-94.25,35.41667,-94.25,1,1,6569,3,10,10,2004,3,0,2,352,941,10,7,2004,0,Original,1720,3,21,6,AfterHatchYear,June,Arkansas,dead,Mississippi,October,AR,Arkansas,Female,CAGO
0,1,10,28,0,2,351,931,6,7,2004,97890127,1,1,35.25,-93.25,35.41667,-93.25,1,1,6569,3,10,1,2005,15,0,2,352,931,1,7,2005,0,Original,1720,3,21,6,AfterHatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Female,CAGO
0,1,10,1,0,2,360,940,7,7,2004,97890369,1,1,36.08333,-94.08333,36.25,-94.08333,1,1,6569,3,10,10,2004,9,0,2,361,940,10,7,2004,0,Original,1720,3,21,6,AfterHatchYear,July,Arkansas,dead,Mississippi,October,AR,Arkansas,Male,CAGO
0,1,10,28,0,2,351,932,6,7,2005,98849593,1,1,35.25,-93.41667,35.25,-93.41667,1,1,6569,3,10,2,2006,24,0,2,351,932,1,7,2006,0,Original,1720,3,21,6,AfterHatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Female,CAGO
0,1,10,27,0,2,345,924,6,7,2005,100888219,1,1,34.91667,-92.75,34.91667,-92.75,1,1,6569,3,10,2,2006,5,0,2,345,924,2,7,2006,0,Original,1720,3,21,61,AfterHatchYear,June,Arkansas,dead,Mississippi,February,AR,Arkansas,Male,CAGO
0,1,10,27,0,2,351,931,6,7,2005,100888604,1,1,35.25,-93.25,35.25,-93.08333,1,1,6569,5,10,2,2006,1,0,2,351,930,10,7,2005,0,Original,1720,3,21,62,AfterHatchYear,June,Arkansas,dead,Mississippi,October,AR,Arkansas,Female,CAGO
0,1,10,28,0,2,351,931,6,7,2005,100888087,1,1,35.25,-93.25,35.25,-93.08333,1,1,6569,3,10,2,2006,5,0,2,351,930,2,7,2006,0,Original,1720,3,21,61,AfterHatchYear,June,Arkansas,dead,Mississippi,February,AR,Arkansas,Male,CAGO
0,1,10,27,0,2,345,924,6,7,2005,100888358,1,1,34.91667,-92.75,35.08333,-92.75,1,1,6569,3,10,10,2005,2,0,2,350,924,10,7,2005,0,Original,1720,3,21,6,AfterHatchYear,June,Arkansas,dead,Mississippi,October,AR,Arkansas,Male,CAGO
0,1,10,28,0,2,351,932,6,7,2005,100888865,1,1,35.25,-93.41667,35.41667,-93.41667,1,1,6569,3,10,2,2006,4,0,2,352,932,2,7,2006,0,Original,1720,3,21,61,AfterHatchYear,June,Arkansas,dead,Mississippi,February,AR,Arkansas,Female,CAGO
0,1,10,27,0,2,345,924,6,7,2005,100888835,1,1,34.91667,-92.75,35.08333,-92.75,1,1,6569,3,10,10,2005,8,0,2,350,924,10,7,2005,0,Original,1720,3,21,6,AfterHatchYear,June,Arkansas,dead,Mississippi,October,AR,Arkansas,Female,CAGO
0,1,10,28,0,2,352,933,6,7,2005,100888883,1,1,35.41667,-93.58333,35.25,-93.41667,1,1,6569,3,10,2,2006,24,0,2,351,932,1,7,2006,0,Original,1720,3,21,6,AfterHatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Male,CAGO
0,1,10,29,0,2,352,941,6,7,2005,100888152,1,1,35.41667,-94.25,35.41667,-94.41667,1,1,6569,3,10,1,2006,14,0,2,352,942,1,7,2006,0,Original,1720,3,21,6,AfterHatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Female,CAGO
0,1,10,27,0,2,345,924,6,7,2005,100888383,1,1,34.91667,-92.75,35.08333,-92.91667,1,1,6569,3,10,2,2006,29,0,2,350,925,1,7,2006,0,Original,1720,3,21,6,AfterHatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Male,CAGO
0,1,10,1,0,2,361,941,7,7,2005,100888176,1,1,36.25,-94.25,36.25,-94.25,1,1,6569,3,10,10,2005,2,0,2,361,941,10,7,2005,0,Original,1720,3,21,6,AfterHatchYear,July,Arkansas,dead,Mississippi,October,AR,Arkansas,Female,CAGO
0,1,10,27,0,2,345,924,6,7,2005,100888239,1,1,34.91667,-92.75,35.08333,-92.75,1,1,6569,3,10,2,2006,28,0,2,350,924,1,7,2006,0,Original,1720,3,21,6,AfterHatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Male,CAGO
0,1,10,27,0,2,345,924,6,7,2005,100888817,1,1,34.91667,-92.75,35.08333,-92.75,1,1,6569,3,10,2,2006,29,0,2,350,924,1,7,2006,0,Original,1720,3,21,6,AfterHatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Female,CAGO
0,1,10,29,0,2,351,942,6,7,2005,100888121,1,1,35.25,-94.41667,35.41667,-94.25,1,1,6569,3,10,2,2006,1,0,2,352,941,2,7,2006,0,Original,1720,3,21,61,AfterHatchYear,June,Arkansas,dead,Mississippi,February,AR,Arkansas,Male,CAGO
0,1,10,27,0,2,345,924,6,7,2005,100888394,1,1,34.91667,-92.75,35.08333,-92.75,1,1,6569,3,10,2,2006,19,0,2,350,924,1,7,2006,0,Original,1720,3,21,6,AfterHatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Female,CAGO
0,1,10,27,0,2,351,931,6,7,2005,100888646,1,1,35.25,-93.25,35.21676,-93.70019,1,1,6569,5,7,10,2005,2,0,2,351,934,10,7,2005,0,Original,1720,3,21,7,AfterHatchYear,June,Arkansas,dead,Mississippi,October,AR,Arkansas,Male,CAGO
0,1,10,28,0,2,351,931,6,7,2005,100888095,1,1,35.25,-93.25,34.91667,-93.58333,0,1,6569,3,10,2,2006,18,0,2,345,933,2,7,2006,0,Original,1720,3,21,61,AfterHatchYear,June,Arkansas,dead,Mississippi,February,AR,Arkansas,Male,CAGO
0,1,10,28,0,2,351,931,6,7,2005,97889945,1,1,35.25,-93.25,35.08333,-93.41667,1,1,6569,5,10,2,2006,24,0,2,350,932,1,7,2006,0,Original,1720,3,21,7,AfterHatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Male,CAGO
0,1,10,28,0,2,351,932,6,7,2005,98849590,1,1,35.25,-93.41667,35.41667,-93.58333,1,1,6569,3,10,2,2006,14,0,2,352,933,1,7,2006,0,Original,1720,3,21,6,AfterHatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Male,CAGO
0,1,10,27,0,2,351,931,6,7,2005,100888678,1,1,35.25,-93.25,35.25,-93.25,1,1,6569,3,10,4,2006,3,0,2,351,931,2,7,2006,0,Original,1720,3,21,61,AfterHatchYear,June,Arkansas,dead,Mississippi,February,AR,Arkansas,Female,CAGO
0,1,10,27,0,2,345,924,6,7,2005,100888334,1,1,34.91667,-92.75,35.08333,-92.58333,1,1,6569,3,10,10,2005,3,0,2,350,923,10,7,2005,0,Original,1720,3,21,6,AfterHatchYear,June,Arkansas,dead,Mississippi,October,AR,Arkansas,Male,CAGO
0,1,10,27,0,2,345,924,6,7,2005,100888295,1,1,34.91667,-92.75,34.91667,-92.75,1,1,6569,3,10,1,2006,14,0,2,345,924,1,7,2006,0,Original,1720,3,21,6,AfterHatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Female,CAGO
